"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"had crime",100771168,,"noun.act",4,"n","Had crime#1(had_crime%1:04:00::)","(Islam) serious crimes committed by Muslims and punishable by punishments established in the Koran","Had crimes include apostasy from Islam and murder and theft and adultery","Had crime",1,91,"domain category",106169071,"noun.cognition",9,"n","Mohammedanism#1(mohammedanism%1:09:00::),Muhammadanism#1(muhammadanism%1:09:00::),Muslimism#2(muslimism%1:09:00::),Islam#2(islam%1:09:00::),Islamism#2(islamism%1:09:00::)","the monotheistic religious system of Muslims founded in Arabia in the 7th century and based on the teachings of Muhammad as laid down in the Koran","Islam is a complete way of life, not a Sunday religion|the term Muhammadanism is offensive to Muslims who believe that Allah, not Muhammad, founded their religion","Mohammedanism,Muhammadanism,Muslimism,Islam,Islamism"
"omerta",106605001,,"noun.communication",10,"n","omerta#1(omerta%1:10:00::)","a code of silence practiced by the Mafia; a refusal to give evidence to the police about criminal activities","","omerta",1,91,"domain category",108177532,"noun.group",14,"n","Cosa Nostra#1(cosa_nostra%1:14:00::),Mafia#1(mafia%1:14:00::),Maffia#1(maffia%1:14:00::)","a crime syndicate in the United States; organized in families; believed to have important relations to the Sicilian Mafia","","Cosa Nostra,Mafia,Maffia"
"emplane",202021356,,"verb.motion",38,"v","emplane#1(emplane%2:38:00::),enplane#1(enplane%2:38:00::)","board a plane","","emplane,enplane",1,91,"domain category",100301289,"noun.act",4,"n","air travel#1(air_travel%1:04:00::),aviation#4(aviation%1:04:00::),air#9(air%1:04:00::)","travel via aircraft","air travel involves too much waiting in airports|if you've time to spare go by air","air travel,aviation,air"
"onset",100974709,,"noun.act",4,"n","attack#1(attack%1:04:00::),onrush#1(onrush%1:04:00::),onset#2(onset%1:04:01::),onslaught#2(onslaught%1:04:00::)","(military) an offensive against an enemy (using weapons)","the attack began at dawn","attack,onrush,onset,onslaught",2,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"august 6",115225175,,"noun.time",28,"n","August 6#1(august_6%1:28:00::),Transfiguration Day#1(transfiguration_day%1:28:00::),Transfiguration#1(transfiguration%1:28:00::)","(Christianity) a church festival held in commemoration of the Transfiguration of Jesus","","August 6,Transfiguration Day,Transfiguration",1,91,"domain category",106160280,"noun.cognition",9,"n","Christianity#1(christianity%1:09:00::),Christian religion#1(christian_religion%1:09:00::)","a monotheistic system of beliefs and practices based on the Old Testament and the teachings of Jesus as embodied in the New Testament and emphasizing the role of Jesus as savior","","Christianity,Christian religion"
"credendum",106205494,,"noun.communication",10,"n","credendum#1(credendum%1:10:00::),article of faith#1(article_of_faith%1:10:00::)","(Christianity) any of the sections into which a creed or other statement of doctrine is divided","","credendum,article of faith",1,91,"domain category",106160280,"noun.cognition",9,"n","Christianity#1(christianity%1:09:00::),Christian religion#1(christian_religion%1:09:00::)","a monotheistic system of beliefs and practices based on the Old Testament and the teachings of Jesus as embodied in the New Testament and emphasizing the role of Jesus as savior","","Christianity,Christian religion"
"scan",202666459,,"verb.stative",42,"v","scan#4(scan%2:42:00::)","conform to a metrical pattern","","scan",4,91,"domain category",107022076,"noun.communication",10,"n","poesy#1(poesy%1:10:02::),verse#1(verse%1:10:02::),poetry#1(poetry%1:10:02::)","literature in metrical form","","poesy,verse,poetry"
"least squares",105954492,,"noun.cognition",9,"n","least squares#1(least_squares%1:09:00::),method of least squares#1(method_of_least_squares%1:09:00::)","a method of fitting a curve to data points so as to minimize the sum of the squares of the distances of the points from the curve","","least squares,method of least squares",1,91,"domain category",105951944,"noun.cognition",9,"n","statistics#1(statistics%1:09:00::)","a branch of applied mathematics concerned with the collection and interpretation of quantitative data and the use of probability theory to estimate population parameters","","statistics"
"foot",107024365,,"noun.communication",10,"n","metrical foot#1(metrical_foot%1:10:00::),metrical unit#1(metrical_unit%1:10:00::),foot#10(foot%1:10:00::)","(prosody) a group of 2 or 3 syllables forming the basic unit of poetic rhythm","","metrical foot,metrical unit,foot",10,91,"domain category",106103833,"noun.cognition",9,"n","metrics#1(metrics%1:09:00::),prosody#3(prosody%1:09:00::)","the study of poetic meter and the art of versification","","metrics,prosody"
"french-fry",200327111,,"verb.change",30,"v","french-fry#1(french-fry%2:30:00::),deep-fry#1(deep-fry%2:30:00::)","cook by immersing in fat","french-fry the potatoes","french-fry,deep-fry",1,91,"domain category",100244807,"noun.act",4,"n","cookery#1(cookery%1:04:00::),cooking#1(cooking%1:04:00::),preparation#8(preparation%1:04:03::)","the act of preparing something (as food) by the application of heat","people are needed who have experience in cookery|he left the preparation of meals to his wife|cooking can be a great art","cookery,cooking,preparation"
"cathartic",300858147,,"adj.all",0,"s","releasing#1(releasing%5:00:00:emotional:00),cathartic#2(cathartic%5:00:00:emotional:00)","emotionally purging (of e.g. art)","","releasing,cathartic",2,91,"domain category",100935219,"noun.act",4,"n","artistic creation#1(artistic_creation%1:04:00::),artistic production#1(artistic_production%1:04:00::),art#2(art%1:04:00::)","the creation of beautiful or significant things","art does not need to be innovative to be good|I was never any good at art|he said that architecture is the art of wasting space beautifully","artistic creation,artistic production,art"
"evensong",106392563,,"noun.communication",10,"n","Evening Prayer#1(evening_prayer%1:10:00::),evensong#2(evensong%1:10:00::)","(Anglican Church) a daily evening service with prayers prescribed in the Book of Common Prayer","","Evening Prayer,evensong",2,91,"domain category",108019756,"noun.group",14,"n","Anglican Church#1(anglican_church%1:14:00::),Church of England#1(church_of_england%1:14:00::),Anglican Communion#1(anglican_communion%1:14:00::)","the national church of England (and all other churches in other countries that share its beliefs); has its see in Canterbury and the sovereign as its temporal head","","Anglican Church,Church of England,Anglican Communion"
"beda",110775071,,"noun.person",18,"n","Baeda#1(baeda%1:18:00::),Beda#1(beda%1:18:00::),Bede#1(bede%1:18:00::),Saint Baeda#1(saint_baeda%1:18:00::),St. Bede#1(st._bede%1:18:00::),Saint Bede#1(saint_bede%1:18:00::),the Venerable Bede#1(the_venerable_bede%1:18:00::),St. Baeda#1(st._baeda%1:18:00::),St. Beda#1(st._beda%1:18:00::),Saint Beda#1(saint_beda%1:18:00::)","(Roman Catholic Church) English monk and scholar (672-735)","","Baeda,Beda,Bede,Saint Baeda,St. Bede,Saint Bede,the Venerable Bede,St. Baeda,St. Beda,Saint Beda",1,91,"domain category",108015285,"noun.group",14,"n","Church of Rome#1(church_of_rome%1:14:00::),Roman Catholic Church#1(roman_catholic_church%1:14:00::),Western Church#1(western_church%1:14:00::),Roman Church#1(roman_church%1:14:00::),Roman Catholic#2(roman_catholic%1:14:00::)","the Christian Church based in the Vatican and presided over by a pope and an episcopal hierarchy","","Church of Rome,Roman Catholic Church,Western Church,Roman Church,Roman Catholic"
"augustine",110762883,,"noun.person",18,"n","Augustine#1(augustine%1:18:00::),St. Augustine#1(st._augustine%1:18:00::),Saint Augustine#1(saint_augustine%1:18:00::),Augustine of Hippo#1(augustine_of_hippo%1:18:00::)","(Roman Catholic Church) one of the great Fathers of the early Christian church; after a dramatic conversion to Christianity he became bishop of Hippo Regius in North Africa; St. Augustine emphasized man's need for grace (354-430)","","Augustine,St. Augustine,Saint Augustine,Augustine of Hippo",1,91,"domain category",108015285,"noun.group",14,"n","Church of Rome#1(church_of_rome%1:14:00::),Roman Catholic Church#1(roman_catholic_church%1:14:00::),Western Church#1(western_church%1:14:00::),Roman Church#1(roman_church%1:14:00::),Roman Catholic#2(roman_catholic%1:14:00::)","the Christian Church based in the Vatican and presided over by a pope and an episcopal hierarchy","","Church of Rome,Roman Catholic Church,Western Church,Roman Church,Roman Catholic"
"bregmatic",302681875,,"adj.pert",1,"a","bregmatic#1(bregmatic%3:01:00::)","of or relating to the bregma of the skull","","bregmatic",1,91,"domain category",105991200,"noun.cognition",9,"n","general anatomy#1(general_anatomy%1:09:00::),anatomy#1(anatomy%1:09:00::)","the branch of morphology that deals with the structure of animals","","general anatomy,anatomy"
"ceramic",102988895,,"noun.artifact",6,"n","ceramic#1(ceramic%1:06:00::)","an artifact made of hard brittle material produced from nonmetallic minerals by firing at high temperatures","","ceramic",1,91,"domain category",100937046,"noun.act",4,"n","ceramics#1(ceramics%1:04:00::)","the art of making and decorating pottery","","ceramics"
"tantalus",109531578,,"noun.person",18,"n","Tantalus#1(tantalus%1:18:00::)","(Greek mythology) a wicked king and son of Zeus; condemned in Hades to stand in water that receded when he tried to drink and beneath fruit that receded when he reached for it","","Tantalus",1,91,"domain category",107910503,"noun.group",14,"n","Greek mythology#1(greek_mythology%1:14:00::)","the mythology of the ancient Greeks","","Greek mythology"
"clytemnestra",109533472,,"noun.person",18,"n","Clytemnestra#1(clytemnestra%1:18:00::)","(Greek mythology) wife of Agamemnon who had him murdered when he returned from the Trojan War","","Clytemnestra",1,91,"domain category",107910503,"noun.group",14,"n","Greek mythology#1(greek_mythology%1:14:00::)","the mythology of the ancient Greeks","","Greek mythology"
"hestia",109501880,,"noun.person",18,"n","Hestia#1(hestia%1:18:00::)","(Greek mythology) the goddess of the hearth and its fire in ancient mythology; identified with Roman Vesta","","Hestia",1,91,"domain category",107910503,"noun.group",14,"n","Greek mythology#1(greek_mythology%1:14:00::)","the mythology of the ancient Greeks","","Greek mythology"
"scylla",109429293,,"noun.person",18,"n","Scylla#1(scylla%1:18:00::)","(Greek mythology) a sea nymph transformed into a sea monster who lived on one side of a narrow strait; drowned and devoured sailors who tried to escape Charybdis (a whirlpool) on the other side of the strait","","Scylla",1,91,"domain category",107910503,"noun.group",14,"n","Greek mythology#1(greek_mythology%1:14:00::)","the mythology of the ancient Greeks","","Greek mythology"
"bionomic",302918283,,"adj.pert",1,"a","bionomic#1(bionomic%3:01:00::),bionomical#1(bionomical%3:01:00::),ecologic#2(ecologic%3:01:00::),ecological#2(ecological%3:01:00::)","of or relating to the science of ecology","ecological research","bionomic,bionomical,ecologic,ecological",1,91,"domain category",105971308,"noun.cognition",9,"n","biology#1(biology%1:09:00::),biological science#1(biological_science%1:09:00::)","the science that studies living organisms","","biology,biological science"
